,num_spikes,firing_rate,presence_ratio,snr,isi_violations_ratio,isi_violations_count,rp_contamination,rp_violations,amplitude_cutoff
251,2652,0.015255895639911277,0.02072538860103627,11.310075935425905,0.0,0,0.0,0,0.0
252,1917,0.011027734517990165,0.04145077720207254,16.06268905759718,0.0,0,0.0,0,0.0
253,2537,0.014594346620835185,0.06217616580310881,21.55368680662302,0.0,0,0.0,0,0.0
254,766,0.004406491727063363,0.02072538860103627,10.415104458325604,0.0,0,0.0,0,0.0
255,3149,0.018114937922353174,0.02072538860103627,12.208229959384376,17.530346053560898,3,1.0,2,0.0
256,137956,0.7936057084840121,0.22797927461139897,8.214810739216752,1.3030981781307283,428,1.0,142,3.624212639804003e-05
257,40048,0.23038013144312475,0.24870466321243523,14.099904356142945,1.0116048960938797,28,0.6354316400695356,8,0.0
258,3718,0.02138816741673836,0.04145077720207254,20.09524910546966,0.0,0,0.0,0,0.0
259,8796,0.050599871059072245,0.02072538860103627,7.802376604932904,8.238284762558182,11,0.0,0,0.0
260,46913,0.26987173158188454,0.14507772020725387,9.670960271489744,2.132618451201843,81,1.0,28,0.0006390729182199689
261,65364,0.37601295724251915,0.02072538860103627,13.19255645915252,0.0,0,0.0,0,0.0
262,862,0.004958741342987753,0.02072538860103627,14.66861343872164,0.0,0,0.0,0,0.003468208092485549
263,38844,0.22345400084340636,0.02072538860103627,18.033315938541485,0.0384031337552662,1,0.0,0,0.0
264,2679,0.015411215844390012,0.02072538860103627,12.512000961625702,161.47270633925285,20,1.0,3,0.0022346368715083797
265,10587,0.06090277795616165,0.10362694300518134,21.257127859288417,7.237636463985015,14,1.0,4,0.0
266,2530,0.014554078419674031,0.02072538860103627,9.38554401066574,0.0,0,0.0,0,0.0
267,319670,1.8389336950265605,0.35751295336787564,7.559318743960939,0.7966858761801388,1405,0.8521401462111404,575,0.0
268,3045,0.01751666750510175,0.02072538860103627,14.486611200188833,12.498847164214697,2,0.0,0,0.0
269,4953,0.028492628621599004,0.04145077720207254,9.74463307538475,0.0,0,0.0,0,0.0
270,33374,0.1919872779360479,0.02072538860103627,19.9162330008289,0.0,0,0.0,0,0.0
271,35086,0.20183572942003283,0.08290155440414508,9.238932973031908,3.3890605969909706,72,1.0,23,0.0
272,3214,0.018488856933135314,0.02072538860103627,13.033459823207759,0.0,0,0.0,0,0.0018633540372670807
273,76823,0.4419320025433273,0.20725388601036268,9.12327768599832,1.8850950763559335,192,1.0,57,5.206502922149765e-05
274,2842,0.0163488896714283,0.02072538860103627,10.249250789786396,7.17408319374568,1,0.0,0,0.0
275,1310,0.007535906217301574,0.02072538860103627,13.20945425035504,0.0,0,0.0,0,0.0
276,1257,0.007231018408509983,0.02072538860103627,15.505379190088474,0.0,0,0.0,0,0.0
277,38977,0.22421909666546827,0.23316062176165803,27.969098128810053,0.038141497276891236,1,0.0,0,0.0015625800502074901
278,83085,0.47795478478206205,0.19170984455958548,8.465044713297202,1.737559370448037,207,1.0,99,0.0
279,18598,0.10698685788501883,0.08290155440414508,12.08140105627926,1.6752594215771086,10,1.0,3,0.0
280,19134,0.11007025157393001,0.14507772020725387,13.235544937605093,0.6330864347091275,4,0.7755666069046125,2,0.0
281,13343,0.07675694401332435,0.12435233160621761,13.572075051931014,0.9764024005476939,3,0.0,0,0.0
282,2450,0.014093870406403707,0.04145077720207254,16.633611570008405,0.0,0,0.0,0,0.0
283,9209,0.0529756949275803,0.02072538860103627,8.054600961682558,14.34857937720784,21,1.0,11,0.0
284,20505,0.1179570664013502,0.10362694300518134,11.726282992719586,1.7915888910010187,13,0.5839317128907907,2,0.0
285,20647,0.11877393562490504,0.08808290155440414,12.545598139158825,1.9029556900206641,14,1.0,6,0.0
286,1571,0.00903733486059601,0.02072538860103627,13.871480740805147,0.0,0,0.0,0,0.0
287,13060,0.07512895816638057,0.025906735751295335,9.373337101121642,11.210942931160771,33,1.0,5,0.0005357006198821459
288,2250,0.012943350373227894,0.025906735751295335,14.030948033504332,0.0,0,0.0,0,0.0
289,446,0.0025656596739820625,0.02072538860103627,15.299788934596883,0.0,0,0.0,0,
290,20289,0.11671450476552032,0.10362694300518134,8.286554401687459,3.941407175187603,28,1.0,12,0.0012306783499064684
291,2353,0.013535868190313438,0.02072538860103627,8.080420374776534,0.0,0,0.0,0,0.04813915857605178
292,967889,5.567878421952521,1.0,11.028375937803364,0.08467727930916877,1369,0.048786224957080515,513,1.7563689035918777e-05
293,679,0.0039060155126318845,0.019689119170984457,19.98682530720005,0.0,0,0.0,0,0.0
294,6857,0.03944557933743274,0.06217616580310881,22.51119250292909,16.020999585833966,13,1.0,5,0.0
295,10977,0.06314629202085449,0.02072538860103627,7.9610164185595576,7.213374603367537,15,1.0,5,0.0010010921004732435
296,4182,0.024057373893706244,0.02072538860103627,7.549319856575196,3.3131911975058834,1,0.0,0,0.0
297,636,0.003658653705499085,0.02072538860103627,10.672033496982534,0.0,0,0.0,0,0.0
298,26326,0.15144295196693225,0.16476683937823836,22.562415468671645,0.5852519129606673,7,1.0,4,0.0
299,87800,0.5050782945641819,0.24870466321243523,7.739124559936346,1.0222672139633056,136,1.0,57,0.00019358438571119487
300,4618,0.026565507566029517,0.02072538860103627,9.27052063796305,5.434213466097777,2,1.0,1,0.0
301,18296,0.10524957263492335,0.04145077720207254,7.627128524075108,5.019959929505505,29,1.0,8,0.0008191797280323303
302,159140,0.9154687903979942,0.35233160621761656,9.030361875287147,0.6475037439263704,283,0.4913859093844962,108,0.0
303,2227,0.012811040569412676,0.02072538860103627,8.417478434898253,23.367062351642215,2,0.0,0,0.0
304,392,0.002255019265024593,0.02072538860103627,18.87870457671117,377.08774787125736,1,1.0,1,
305,2998,0.017246295297305436,0.02072538860103627,7.832287973670878,19.34071625542964,3,1.0,2,0.0036556995679627785
306,13242,0.07617593139657057,0.04145077720207254,7.419273662114362,4.956768632539632,15,1.0,2,0.0
307,44833,0.2579063232368561,0.18652849740932642,10.74456723097975,1.3549298555396532,47,1.0,22,0.0
308,7744,0.044548135684567475,0.14507772020725387,8.694606639364773,0.0,0,0.0,0,0.0
309,2517,0.014479294617517605,0.02072538860103627,8.17204266984692,9.146356494374428,1,1.0,1,0.0
310,1500,0.008628900248818596,0.04145077720207254,23.78963338326293,0.0,0,0.0,0,0.0
311,33139,0.1906354168970663,0.14507772020725387,6.969625015300289,0.9497477269760228,18,1.0,7,0.0
312,36105,0.2076976289890636,0.16580310880829016,11.795837333364071,0.26670496924656123,6,0.0690609496982526,1,0.0
313,4857,0.027940379005674615,0.04145077720207254,20.415574455986924,4.912565393637815,2,0.0,0,0.001644398766700925
314,1366,0.0078580518265908,0.02072538860103627,9.96541870676157,31.053685986641106,1,1.0,1,0.0
315,5768,0.03318099775679044,0.06217616580310881,10.37687068332875,1.7416627057867478,1,0.0,0,0.0
316,10219,0.05878582109511816,0.04145077720207254,8.10112983185892,6.103661533502293,11,1.0,4,0.0
317,2717,0.015629814650693418,0.02072538860103627,24.74731605465423,39.24689318219333,5,0.0,0,0.0
318,3028,0.017418873302281805,0.06217616580310881,25.247589779636495,37.91875456258249,6,1.0,2,0.0
319,4156,0.02390780628939339,0.02072538860103627,12.444508508301857,3.3547756185896853,1,0.0,0,0.0
320,2760,0.015877176457826218,0.02072538860103627,10.179563889327547,22.820105422530283,3,1.0,2,0.0
321,2345,0.013489847388986405,0.02072538860103627,7.2308319767646685,10.53728828090232,1,0.0,0,0.004246284501061571
322,3995,0.02298163766268686,0.06217616580310881,11.35674877044693,0.0,0,0.0,0,0.002247752247752248
323,61222,0.3521856873554481,0.3316062176165803,21.474551316279136,0.9121190818475824,59,0.40780502291208043,14,0.0
324,2719,0.015641319851025175,0.02072538860103627,27.564939954091116,0.0,0,0.0,0,0.0018355359765051395
325,240,0.0013806240398109753,0.02072538860103627,9.375341555707848,0.0,0,0.0,0,
326,6549,0.03767377848634199,0.02072538860103627,9.182950032851071,13.510287002816588,10,1.0,5,0.0
327,29287,0.16847640105810016,0.12435233160621761,8.788449466415567,1.0133419935109238,15,1.0,6,0.0
328,34249,0.19702080308119208,0.35233160621761656,8.530941346970671,0.24699534541306184,5,0.07706837048881954,1,0.0
329,208,0.0011965408345028454,0.02072538860103627,10.730155085135273,0.0,0,0.0,0,
330,857,0.004929978342158358,0.02072538860103627,22.33546178810504,0.0,0,0.0,0,0.0
331,12300,0.07075698204031249,0.02072538860103627,8.592423534689711,17.235220609425607,45,1.0,21,0.000243842965130456
332,4551,0.02618008335491562,0.02072538860103627,12.805394144024788,0.0,0,0.0,0,0.0
333,3678,0.0211580634101032,0.04145077720207254,22.284562351466295,0.0,0,0.0,0,0.0
334,2561,0.014732409024816283,0.03626943005181347,27.569947712717454,0.0,0,0.0,0,0.0
335,12835,0.07383462312905778,0.04145077720207254,8.269168545509915,4.924371911961273,14,1.0,2,0.0
336,4464,0.025679607140484142,0.02072538860103627,8.935800627307279,5.815622118413747,2,1.0,1,0.0
337,35246,0.2027561454465735,0.10362694300518134,10.791422616763848,2.7986341704270385,60,1.0,24,0.0
338,57380,0.3300841975181407,0.20725388601036268,7.956640712377161,2.9214708412201977,166,1.0,67,0.0014965370827967842
339,2578,0.014830203227636228,0.02072538860103627,10.837223403249022,0.0,0,0.0,0,0.0019357336430507162
340,1769,0.010176349693440064,0.02072538860103627,7.308119920601333,18.516499594929726,1,1.0,1,0.0
341,1303,0.00749563801614042,0.02072538860103627,11.64521298784838,34.12916982351306,1,0.0,0,0.0
342,2798,0.01609577526412962,0.02072538860103627,16.982896792528813,7.401489638633039,1,0.0,0,0.0
343,6829,0.03928450653278813,0.08290155440414508,12.393389689952249,8.697578764999244,7,1.0,1,0.0
344,13865,0.07975980129991322,0.02072538860103627,10.73630681301519,9.344079005908192,31,1.0,16,0.00021632535333141045
345,2546,0.014646120022328096,0.02072538860103627,13.390716280724423,8.939181540239158,1,0.0,0,0.0
346,22621,0.13012956835235032,0.08290155440414508,9.876977056363035,3.28389266947147,29,1.0,13,0.0
347,3359,0.019322983957187775,0.02072538860103627,11.122900420563983,10.271279416824283,2,0.0,0,0.0
348,3407,0.01959910876514997,0.02072538860103627,9.366836804051827,0.0,0,0.0,0,0.0
349,5736,0.03299691455148231,0.02072538860103627,14.523110160434852,10.566898135990717,6,1.0,3,0.0
350,3060,0.017602956507589935,0.02072538860103627,7.851976998611127,18.564914676691302,3,0.0,0,0.0019569471624266144
351,150993,0.8686023568465775,0.18652849740932642,10.107761239743317,1.0903306486600761,429,1.0,147,0.0
352,4293,0.024695912512118823,0.04145077720207254,11.536572036322566,3.1440741423811387,1,0.0,0,0.0011633317822242904
353,2387,0.013731456595953326,0.02072538860103627,10.322119401655648,30.509210722067998,3,1.0,2,0.0
354,493,0.0028360318817783788,0.02072538860103627,14.237563837015509,0.0,0,0.0,0,
355,1175,0.0067593051949079,0.04145077720207254,14.874558623637364,0.0,0,0.0,0,0.0
356,8276,0.047608518972815136,0.04145077720207254,8.011651821955681,4.230031448328411,5,1.0,3,0.004929662137790069
357,50740,0.2918869324167037,0.16580310880829016,9.654700867304408,1.6880095270589155,75,1.0,20,0.0
358,2824,0.016245342868442477,0.02072538860103627,7.598950995296437,14.531657948284456,2,0.0,0,0.015684907633321716
359,2263,0.013018134175384322,0.08290155440414508,16.166951320217215,0.0,0,0.0,0,0.0
360,4627,0.02661728096752243,0.02072538860103627,10.071622077553217,13.532734491181047,5,1.0,1,0.0006479481641468683
361,68575,0.39448455637515684,0.18652849740932642,8.31265286490759,1.0596961939497085,86,0.8028193818217723,26,0.00027699215674840364
362,1434,0.008249228637870578,0.02072538860103627,12.670747841538589,0.0,0,0.0,0,0.0
363,7602,0.04373126646101264,0.04145077720207254,7.453776559786218,0.0,0,0.0,0,0.0
364,14034,0.08073199072794679,0.20725388601036268,21.808367959346906,9.414593864362569,32,1.0,7,0.0
365,2051,0.011798582940217961,0.02072538860103627,17.01346418878639,0.0,0,0.0,0,0.0
366,300988,1.7314636187276078,0.22797927461139897,7.9660391215356166,0.8839429501951287,1382,1.0,531,0.00010962690310642779
367,19348,0.11130130800942813,0.04145077720207254,15.620920952074098,5.41764373953482,35,1.0,10,0.0
368,68014,0.39125734768209863,0.18652849740932642,7.418389705910981,1.0020927236494612,80,0.18649295899278984,9,0.0
369,5968,0.03433151778996625,0.04145077720207254,10.918675431592309,4.880655808488286,3,1.0,2,0.0
370,9076,0.05221059910551838,0.06217616580310881,14.816218375830681,2.813750419254248,4,0.0,0,0.0
371,23393,0.13457057568040895,0.16580310880829016,16.22822331394982,0.0,0,0.0,0,0.0
372,29190,0.16791839884200987,0.37409326424870465,22.634540567367587,0.06800586450691319,1,0.10782153888403001,1,0.0
373,18004,0.10356981338648667,0.12435233160621761,11.144186448179454,1.4301004202746443,8,1.0,3,0.0
374,142414,0.819250800023501,0.16580310880829016,9.701105261780857,2.071319973284438,725,1.0,204,0.0
375,25525,0.14683511923406312,0.12435233160621761,8.501803593177506,2.223427961443914,25,0.5532719687772091,3,0.00019584802193497845
376,1816,0.01044672190123638,0.02072538860103627,11.965998398845656,0.0,0,0.0,0,0.0038398244651673065
377,126070,0.7252303029123736,0.3160621761658031,7.666712057210288,0.7619690586504659,209,0.483088768639634,67,7.138381490969947e-05
378,8863,0.050985295270186144,0.02072538860103627,7.963735250201122,13.277782867208664,18,1.0,12,0.0019144144144144144
379,14799,0.08513272985484427,0.10362694300518134,10.989813731911314,1.322878078491096,5,0.5458269570908657,1,0.0
380,2316,0.013323021984175912,0.02072538860103627,15.61991929244255,10.802827609258877,1,0.0,0,0.0
381,400,0.0023010400663516254,0.02072538860103627,15.53415538086684,0.0,0,0.0,0,
382,1751,0.01007280289045424,0.02072538860103627,12.58766861884273,0.0,0,0.0,0,0.0
383,4743,0.0272845825867644,0.02072538860103627,10.302170680309318,0.0,0,0.0,0,0.0
384,3423,0.019691150367804035,0.04145077720207254,14.607868059841305,0.0,0,0.0,0,0.0
385,29452,0.1694255800854702,0.21243523316062177,15.405085488537859,0.33400654458792145,5,0.22592497360107644,2,0.0003733496249533313
386,5293,0.030448512677997887,0.02072538860103627,8.766476456609205,8.27314734440336,4,0.0,0,0.0007551444213705871
387,30564,0.17582247146992772,0.21243523316062177,21.86093655604438,0.18608674036120182,3,0.09782858633250957,1,0.0
388,185926,1.0695579384412308,0.19170984455958548,7.320586325612645,1.1180471984432065,667,1.0,204,0.0
389,1930,0.011102518320146594,0.02072538860103627,10.077279355843622,0.0,0,0.0,0,0.0
390,6731,0.03872075171653198,0.02072538860103627,9.822706928062386,20.46328521114777,16,1.0,3,0.0
391,87344,0.502455108888541,0.17098445595854922,7.954412182561311,2.1874638754060687,288,1.0,82,4.5793836149654256e-05
392,3164,0.018201226924841357,0.02072538860103627,11.554939335840293,17.364523122272637,3,1.0,1,0.0
393,688,0.003957788914124796,0.02072538860103627,19.549397749517297,0.0,0,0.0,0,0.0
394,2416,0.01389828200076382,0.046632124352331605,19.204398140143514,0.0,0,0.0,0,0.0
395,676,0.0038887577121342475,0.02072538860103627,10.329605904361037,0.0,0,0.0,0,0.013138686131386862
396,748,0.00430294492407754,0.016580310880829015,22.0549370267467,0.0,0,0.0,0,0.0
397,3889,0.02237186204510368,0.06217616580310881,9.833772025883524,0.0,0,0.0,0,0.0015404364569961489
398,98137,0.5645429224788737,0.29015544041450775,13.379942395106003,0.0902485555232491,15,0.036775646289297415,4,0.00014263736487656775
399,22035,0.1267585446551452,0.06217616580310881,13.34648042389463,1.6707692815258772,14,1.0,6,0.0
400,3129,0.01799988591903559,0.04145077720207254,13.765642592458235,5.918387947110805,1,1.0,1,0.0
401,429486,2.4706612348427357,0.7253886010362695,8.848480241935949,0.3782187190487714,1204,0.24796869125557586,461,2.0954842314811582e-05
402,3587,0.020634576795008203,0.02072538860103627,16.47533442585318,0.0,0,0.0,0,0.0
403,305767,1.7589552949203437,0.41450777202072536,10.374598370800998,0.7784361046553268,1256,0.6554983069059229,474,0.0001831124539357733
404,8412,0.04839087259537469,0.08290155440414508,10.471505425584867,14.739696217775524,18,1.0,7,0.0
405,3636869,20.921453212680426,0.6632124352331606,19.56504529616725,0.0005870350577199596,134,0.00042065090300236196,64,0.0001698975144103608
406,2627,0.0151120806357643,0.02072538860103627,9.833727426580388,25.189274837010966,3,1.0,1,0.0
407,2442,0.014047849605076674,0.02072538860103627,15.841838750059022,9.716799391901766,1,1.0,1,0.0
408,1207,0.0069433884002160304,0.02072538860103627,11.555034345445495,0.0,0,0.0,0,0.0
409,1146,0.006592479790097408,0.02072538860103627,7.701463760751915,0.0,0,0.0,0,0.0
410,5422,0.031190598099396286,0.04145077720207254,18.911879406691856,3.9420808300900747,2,0.0,0,0.0
411,5021,0.02888380543287878,0.02072538860103627,7.715384100964679,6.895334955333254,3,1.0,2,0.0019876764062810573
412,1325,0.00762219521978976,0.02072538860103627,12.590607030925561,0.0,0,0.0,0,0.0
413,2551,0.014674883023157493,0.02072538860103627,7.864964982970177,17.808348019151413,2,0.0,0,0.0
414,1434,0.008249228637870578,0.02072538860103627,11.22925296748122,0.0,0,0.0,0,0.006237006237006237
415,8587,0.04939757762440352,0.04145077720207254,8.556417246830065,2.3575064235314054,3,1.0,2,0.0
416,16338,0.09398598151013215,0.14507772020725387,19.6941788960943,0.43415696041463836,2,0.0,0,0.0
417,4865,0.027986399807001648,0.04145077720207254,10.14554391250321,4.89642224449775,2,1.0,2,0.0
418,1325,0.00762219521978976,0.02072538860103627,13.049901592599118,0.0,0,0.0,0,0.0
419,5997,0.034498343194776744,0.08290155440414508,9.930069089099055,14.500699997044268,9,1.0,4,0.013489060700773154
420,2262,0.013012381575218442,0.02072538860103627,7.907174408763831,33.974307195627965,3,0.0,0,0.0
421,1690,0.009721894280335618,0.02072538860103627,11.968148552775874,0.0,0,0.0,0,0.0
422,7231,0.04159705179947151,0.02072538860103627,8.575596604582948,13.298390413443636,12,1.0,6,0.0
423,4244,0.024414035103990747,0.02072538860103627,9.467092115220908,3.2170944048796772,1,1.0,1,0.0
424,1398,0.008042135031898932,0.02072538860103627,11.844742411382475,0.0,0,0.0,0,0.0
425,2716,0.015624062050527538,0.02072538860103627,12.722472075659532,7.8551598026109515,1,0.0,0,0.0
426,24217,0.1393107182170933,0.12435233160621761,8.495264907914386,2.964115531347049,30,1.0,12,0.0003715016923965987
427,4014,0.023090937065838563,0.02072538860103627,10.390872584009056,7.192664698081986,2,0.0,0,0.0
428,7006,0.04030271676214872,0.02072538860103627,8.095660410231792,5.9026127852331545,5,1.0,2,0.0
429,26355,0.15160977737174272,0.08290155440414508,14.251318578297813,0.0,0,0.0,0,0.0
430,3519,0.020243399983728427,0.04145077720207254,16.090917920127815,0.0,0,0.0,0,0.0
431,1985,0.011418911329269942,0.02072538860103627,10.560198902173306,0.0,0,0.0,0,0.0
432,1665,0.009578079276188641,0.02072538860103627,13.207258231998855,0.0,0,0.0,0,0.0
433,192522,1.107502089135369,0.3316062176165803,14.708765917065996,0.1907276497362522,122,0.09607021444132535,39,0.0
434,14961,0.08606465108171668,0.16580310880829016,18.942015449597253,1.035507625199739,4,1.0,3,0.0
435,153565,0.8833980444732185,0.16580310880829016,9.504376937110209,1.7224557973495425,701,1.0,284,2.6046923532744238e-05
436,1817,0.01045247450140226,0.04145077720207254,9.27536087605774,0.0,0,0.0,0,0.004928806133625411
437,1357,0.00780627842509789,0.02072538860103627,11.382736267014,31.46696524795902,1,0.0,0,0.0
438,3316,0.019075622150054976,0.02072538860103627,9.594202197554154,10.5393907830166,2,1.0,1,0.0
439,5443,0.03131140270287974,0.04145077720207254,11.899055926190803,0.0,0,0.0,0,0.0
440,2956,0.017004686090338512,0.02072538860103627,8.985054040365945,13.262814396646734,2,1.0,1,0.0
441,1361,0.007829288825761406,0.02072538860103627,10.244719561971129,62.56454652178417,2,0.0,0,0.0
442,94670,0.544598657703771,0.06217616580310881,9.438268202175582,4.215386470612332,652,1.0,231,0.0
443,542313,3.1197098537583727,0.46113989637305697,10.226422397453131,0.1182131461218381,600,0.05344179713406816,176,3.8721525849384325e-05
444,5937,0.034153187184824005,0.02072538860103627,12.834406199422396,11.507434139601694,7,1.0,1,0.0011776581426648722
445,9676,0.05566215920504582,0.02072538860103627,16.37812395992763,10.521357022415803,17,1.0,11,0.0
446,8049,0.046302678735160585,0.02072538860103627,16.103030072702857,0.0,0,0.0,0,0.0
447,2027,0.011660520536236863,0.02072538860103627,25.29268361032128,0.0,0,0.0,0,0.0
448,214880,1.2361187236440934,0.39896373056994816,7.437404935125865,0.7843367828902762,625,0.48804692143046147,196,0.0
449,305009,1.7545948239946074,0.39896373056994816,15.123812901945383,0.4061036031118525,652,0.2816413771552009,259,0.0
450,12753,0.0733629099154557,0.02072538860103627,8.257604473329103,22.801835616748555,64,1.0,17,0.006853048827972899
451,2969,0.017079469892494942,0.02072538860103627,9.796320165648082,13.146924118867657,2,0.0,0,0.0
452,10531,0.06058063234687242,0.10362694300518134,16.161104834688235,2.6124340438348463,5,1.0,2,0.0
453,21532,0.12386498677170801,0.06217616580310881,11.670997206511972,5.999113116984022,48,1.0,24,0.0
454,124782,0.7178209538987214,0.20725388601036268,8.447119384344038,1.4699676155788284,395,1.0,111,0.0
455,1443,0.00830100203936349,0.04145077720207254,17.801881931309108,0.0,0,0.0,0,0.0
456,20985,0.12071831448097216,0.04145077720207254,7.9683215309711715,3.684297064564001,28,1.0,10,0.0
457,13849,0.07966775969725916,0.02072538860103627,8.730068902455175,2.4169502567022714,8,0.0,0,0.0020896382764087045
458,560865,3.226432092035761,0.27461139896373055,8.661921921299415,0.4420883993318496,2400,0.26237113790942934,825,0.00030479327529784185
459,58330,0.3355491676757258,0.06217616580310881,7.797195149150457,1.5497869346119981,91,1.0,48,0.0
460,19355,0.11134157621058928,0.02072538860103627,8.296615683686714,3.866946941797864,25,1.0,8,0.001083815028901734
461,1440,0.008283744238865852,0.02072538860103627,20.183438919272916,0.0,0,0.0,0,0.0
462,2089,0.012017181746521366,0.02072538860103627,12.879319135893603,0.0,0,0.0,0,0.0
463,2900,0.016682540481049286,0.09740932642487046,23.142932005973123,0.0,0,0.0,0,0.0
464,2484,0.014289458812043595,0.02072538860103627,9.664786859133898,18.78197977162986,2,1.0,1,0.0
465,9678,0.05567366440537758,0.12435233160621761,11.079817608066227,0.0,0,0.0,0,0.0
466,7338,0.04221258001722057,0.04145077720207254,12.696509404325052,6.456696777835299,6,1.0,1,0.0
467,70264,0.40420069805532655,0.10362694300518134,8.324292328440325,2.159566785549988,184,1.0,58,0.00018498228438891813
468,14832,0.08532256566031828,0.04145077720207254,8.070054631321558,5.794791348265785,22,1.0,9,0.0032258064516129032
469,3433,0.019748676369462828,0.04145077720207254,11.960466274816335,4.9166234586353506,1,0.0,0,0.0
470,4021,0.023131205266999716,0.04145077720207254,15.960063427698474,0.0,0,0.0,0,0.0
471,2268,0.013046897176213717,0.02072538860103627,13.37882887008462,11.264928910648749,1,0.0,0,0.0017605633802816902
472,2124,0.012218522752327132,0.058031088082901555,20.680171229467398,0.0,0,0.0,0,0.0
473,10283,0.05915398750573442,0.04145077720207254,12.225468392664867,6.575914081807389,12,1.0,2,0.000971534052268532
474,1643,0.009451522072539301,0.02072538860103627,12.648271577899452,21.46542190235448,1,0.0,0,0.0
475,2510,0.01443902641635645,0.02072538860103627,16.61423078166432,9.197443165805128,1,0.0,0,0.0
476,433252,2.492325527067436,0.689119170984456,7.400067360899299,0.36210241018372274,1173,0.165589156099485,328,2.5388736171794038e-05
477,5745,0.03304868795297522,0.02072538860103627,7.5215476378906345,3.511272098045003,2,0.0,0,0.0
478,6751,0.038835803719849564,0.02072538860103627,9.281308969791965,3.81416603590707,3,0.0,0,0.0008879680331508066
479,1711,0.009842698883819079,0.02072538860103627,7.923111018997018,0.0,0,0.0,0,0.0
480,309838,1.7823741301956375,0.6010362694300518,7.588739903720067,0.6452424027951856,1069,0.46132291910059287,392,0.15613646143706117
481,545656,3.1389407961129066,0.2694300518134715,6.938489970487569,0.5239040325638538,2692,0.22724738628505603,690,0.0002455156745268327
482,72647,0.41790914425061637,0.16580310880829016,7.778227618422919,0.9991267324152953,91,0.8911299755367394,30,6.882122997302208e-05
483,13123,0.07549137197683095,0.02072538860103627,7.234714390931784,4.374129639997166,13,1.0,3,0.018327348892878514
484,535544,3.0807705032355375,0.772020725388601,7.068864566321092,0.1953667778602006,967,0.07624495065925763,242,0.14504742960590802
485,461,0.0026519486764702486,0.019689119170984457,19.200582333098364,0.0,0,0.0,0,
486,7473,0.042989181039614244,0.02072538860103627,6.653162800098559,4.150348664184428,4,1.0,2,0.006646284726837697
487,1702,0.009790925482326168,0.02072538860103627,11.205275630992118,0.0,0,0.0,0,0.0
488,150312,0.8646848361336139,0.5025906735751295,6.946478690624346,0.8360742521672407,326,0.5360833622958486,102,0.0001197365795250449
489,159352,0.9166883416331606,0.2694300518134715,6.7868720519840355,0.17570747743329723,77,0.08583256510450432,24,0.0169464339693644
490,48456,0.2787479936378359,0.08290155440414508,7.466210337004367,0.8637488434295281,35,1.0,14,0.0004331951234606102
491,4100,0.023585660680104162,0.02072538860103627,7.5234869367936215,10.341132365655364,3,1.0,1,0.0
492,2809,0.01615905386595429,0.02072538860103627,9.973974126186851,22.030904715018853,3,0.0,0,0.0
493,5434,0.031259629301386836,0.02072538860103627,9.233986111331907,1.9623446591096667,1,1.0,1,0.0
494,5279,0.030367976275675578,0.02072538860103627,7.931698656757809,2.079271648237439,1,0.0,0,0.0
495,3636,0.020916454203136276,0.06217616580310881,7.184721813408334,4.382952930728839,1,1.0,1,0.0013732491073880802
496,4100,0.023585660680104162,0.06217616580310881,7.25693473373291,20.682264731310728,6,1.0,3,0.01890404402967217
497,1009,0.005804373567371976,0.02072538860103627,6.8966249148238115,0.0,0,0.0,0,0.0
498,900935,5.182718830446254,0.47668393782383417,7.042534526816958,0.18268291119303795,2559,0.0998613232521035,886,1.1099456681595436e-05
499,619553,3.564040690570872,1.0,7.787009024914029,0.07442255000870382,493,0.021516633988628242,94,0.0
500,961618,5.531803866312294,0.7046632124352331,8.652053606044763,0.029764801960778575,475,0.00963380446263129,102,8.319242616152225e-06
501,28505,0.16397786772838271,0.06217616580310881,7.5992411073725545,1.354958725734794,19,0.24361498088844924,2,7.015820675623532e-05
502,18008,0.10359282378715018,0.04145077720207254,7.43191578035867,1.6081483196371977,9,1.0,3,0.0
503,2763,0.015894434258323854,0.02072538860103627,8.042794244460035,0.0,0,0.0,0,0.0
504,139156,0.800508828683067,0.18652849740932642,7.596226964054783,0.44885073605819825,150,0.21071843952166636,42,0.0
505,41989,0.24154592836509603,0.12435233160621761,7.573477554944098,0.854509391833066,26,0.28795097612313203,5,0.0
506,10406,0.05986155732613754,0.02072538860103627,6.944116884553167,7.4916063376080135,14,1.0,5,0.0014394012090970156
507,2933,0.016872376286523296,0.02072538860103627,8.651414127195112,0.0,0,0.0,0,0.0
508,6357,0.03656927925449321,0.02072538860103627,6.672104174703407,2.867742341477975,2,1.0,1,0.0
509,89193,0.5130916665952514,0.12435233160621761,7.019038337310698,0.45887411720433907,63,0.15387053573222276,13,0.0
510,14303,0.08227944017256825,0.02072538860103627,7.166425246223885,4.248655691902131,15,1.0,3,0.0004193165140820463
511,22007,0.12659747185050058,0.06217616580310881,6.625715149218483,1.0768008218669929,9,0.19933378195967189,1,0.00031797946761151995
512,310561,1.786533260115568,0.2538860103626943,7.547958056387252,0.20667082135532158,344,0.05275907151679671,57,1.6099637436164937e-05
513,199382,1.1469649262732995,0.23316062176165803,7.700865635666199,0.3527426925351424,242,0.18289296324634108,76,0.000260737888223673
514,31240,0.17971122918206195,0.025906735751295335,6.198986396664287,5.224866250283033,88,1.0,36,0.0018850442506150357
